t,goodput,throttled,offered,type,name
995.156746, 11, 138, 12, client, client_2_150.00
995.156746, 3, 5, 5, client, client_3_10.00
996.161160, 31, 4, 35, server, server
996.161160, 6, 143, 7, client, client_0_150.00
996.161160, 10, 140, 11, client, client_1_150.00
996.161160, 12, 137, 13, client, client_2_150.00
996.161160, 3, 6, 4, client, client_3_10.00
997.161678, 30, 4, 34, server, server
997.161678, 6, 143, 7, client, client_0_150.00
997.161678, 9, 139, 11, client, client_1_150.00
997.161678, 13, 137, 14, client, client_2_150.00
997.161678, 2, 8, 2, client, client_3_10.00
998.163413, 29, 4, 33, server, server
998.163413, 9, 141, 10, client, client_0_150.00
998.163413, 8, 141, 9, client, client_1_150.00
998.163413, 7, 141, 9, client, client_2_150.00
998.163413, 5, 5, 5, client, client_3_10.00
999.167826, 30, 4, 34, server, server
999.167826, 8, 141, 9, client, client_0_150.00
999.167826, 9, 141, 10, client, client_1_150.00
999.167826, 10, 139, 11, client, client_2_150.00
999.167826, 3, 6, 4, client, client_3_10.00
1000.168345, 31, 4, 35, server, server
1000.168345, 6, 142, 8, client, client_0_150.00
1000.168345, 10, 140, 10, client, client_1_150.00
1000.168345, 10, 139, 12, client, client_2_150.00
1000.168345, 5, 5, 5, client, client_3_10.00
1001.170079, 190, 12, 202, server, server
1001.170079, 43, 101, 50, client, client_0_150.00
1001.170079, 66, 84, 66, client, client_1_150.00
1001.170079, 72, 73, 77, client, client_2_150.00
1001.170079, 9, 1, 9, client, client_3_10.00
1002.174492, 196, 7, 203, server, server
1002.174492, 55, 95, 55, client, client_0_150.00
1002.174492, 61, 89, 62, client, client_1_150.00
1002.174492, 70, 74, 76, client, client_2_150.00
1002.174492, 10, 0, 10, client, client_3_10.00
1003.175011, 249, 4, 253, server, server
1003.175011, 75, 73, 77, client, client_0_150.00
1003.175011, 83, 67, 83, client, client_1_150.00
1003.175011, 81, 68, 83, client, client_2_150.00
1003.175011, 10, 0, 10, client, client_3_10.00
1004.176746, 194, 6, 200, server, server
1004.176746, 54, 94, 57, client, client_0_150.00
1004.176746, 62, 87, 63, client, client_1_150.00
1004.176746, 68, 80, 70, client, client_2_150.00
1004.176746, 10, 0, 10, client, client_3_10.00
1005.181159, 203, 4, 207, server, server
1005.181159, 54, 95, 55, client, client_0_150.00
1005.181159, 65, 85, 66, client, client_1_150.00
1005.181159, 74, 74, 76, client, client_2_150.00
1005.181159, 10, 0, 10, client, client_3_10.00
1006.181678, 191, 4, 195, server, server
1006.181678, 53, 95, 55, client, client_0_150.00
1006.181678, 62, 88, 62, client, client_1_150.00
1006.181678, 66, 83, 68, client, client_2_150.00
1006.181678, 10, 0, 10, client, client_3_10.00
1007.182367, 217, 4, 221, server, server
1007.182367, 61, 87, 63, client, client_0_150.00
1007.182367, 69, 80, 70, client, client_1_150.00
1007.182367, 76, 73, 77, client, client_2_150.00
1007.182367, 11, 0, 11, client, client_3_10.00
1008.183412, 194, 5, 199, server, server
1008.183412, 53, 94, 57, client, client_0_150.00
1008.183412, 62, 88, 62, client, client_1_150.00
1008.183412, 69, 80, 70, client, client_2_150.00
1008.183412, 10, 0, 10, client, client_3_10.00
1009.187825, 204, 4, 208, server, server
1009.187825, 57, 90, 60, client, client_0_150.00
1009.187825, 66, 84, 67, client, client_1_150.00
1009.187825, 71, 79, 71, client, client_2_150.00
1009.187825, 10, 0, 10, client, client_3_10.00
1010.188344, 202, 6, 208, server, server
1010.188344, 39, 108, 42, client, client_0_150.00
1010.188344, 65, 85, 65, client, client_1_150.00
1010.188344, 90, 60, 91, client, client_2_150.00
1010.188344, 8, 0, 10, client, client_3_10.00
1011.190078, 171, 3, 174, server, server
1011.190078, 56, 93, 58, client, client_0_150.00
1011.190078, 55, 95, 55, client, client_1_150.00
1011.190078, 50, 99, 51, client, client_2_150.00
1011.190078, 10, 0, 10, client, client_3_10.00
1012.194491, 220, 4, 224, server, server
1012.194491, 71, 78, 72, client, client_0_150.00
1012.194491, 71, 79, 72, client, client_1_150.00
1012.194491, 68, 80, 70, client, client_2_150.00
1012.194491, 10, 0, 10, client, client_3_10.00
1013.195010, 211, 5, 216, server, server
1013.195010, 53, 93, 57, client, client_0_150.00
1013.195010, 68, 82, 68, client, client_1_150.00
1013.195010, 80, 70, 81, client, client_2_150.00
1013.195010, 10, 0, 10, client, client_3_10.00
1014.196745, 199, 4, 203, server, server
1014.196745, 59, 90, 61, client, client_0_150.00
1014.196745, 64, 86, 64, client, client_1_150.00
1014.196745, 67, 82, 68, client, client_2_150.00
1014.196745, 9, 0, 10, client, client_3_10.00
1015.201158, 172, 5, 177, server, server
1015.201158, 61, 87, 63, client, client_0_150.00
1015.201158, 56, 95, 56, client, client_1_150.00
1015.201158, 45, 102, 48, client, client_2_150.00
1015.201158, 10, 0, 10, client, client_3_10.00
1016.201677, 221, 4, 225, server, server
1016.201677, 64, 82, 68, client, client_0_150.00
1016.201677, 71, 79, 71, client, client_1_150.00
1016.201677, 76, 75, 76, client, client_2_150.00
1016.201677, 10, 0, 10, client, client_3_10.00
1017.203411, 202, 5, 207, server, server
1017.203411, 50, 99, 52, client, client_0_150.00
1017.203411, 65, 85, 65, client, client_1_150.00
1017.203411, 78, 70, 80, client, client_2_150.00
1017.203411, 9, 0, 10, client, client_3_10.00
1018.207824, 206, 3, 209, server, server
1018.207824, 63, 86, 64, client, client_0_150.00
1018.207824, 66, 84, 67, client, client_1_150.00
1018.207824, 67, 82, 68, client, client_2_150.00
1018.207824, 10, 0, 10, client, client_3_10.00
1019.208343, 174, 5, 179, server, server
1019.208343, 50, 97, 53, client, client_0_150.00
1019.208343, 56, 94, 56, client, client_1_150.00
1019.208343, 58, 91, 60, client, client_2_150.00
1019.208343, 10, 0, 10, client, client_3_10.00
1020.210077, 230, 22, 252, server, server
1020.210077, 65, 71, 80, client, client_0_150.00
1020.210077, 84, 64, 86, client, client_1_150.00
1020.210077, 72, 74, 76, client, client_2_150.00
1020.210077, 9, 0, 10, client, client_3_10.00
1021.214491, 198, 29, 227, server, server
1021.214491, 94, 38, 112, client, client_0_150.00
1021.214491, 53, 96, 55, client, client_1_150.00
1021.214491, 43, 100, 50, client, client_2_150.00
1021.214491, 8, 0, 10, client, client_3_10.00
1022.215009, 198, 4, 202, server, server
1022.215009, 45, 103, 47, client, client_0_150.00
1022.215009, 53, 97, 53, client, client_1_150.00
1022.215009, 91, 59, 92, client, client_2_150.00
1022.215009, 9, 0, 10, client, client_3_10.00
1023.216744, 204, 7, 211, server, server
1023.216744, 50, 98, 53, client, client_0_150.00
1023.216744, 47, 103, 47, client, client_1_150.00
1023.216744, 99, 49, 101, client, client_2_150.00
1023.216744, 8, 0, 10, client, client_3_10.00
1024.221157, 193, 6, 199, server, server
1024.221157, 50, 98, 52, client, client_0_150.00
1024.221157, 42, 108, 43, client, client_1_150.00
1024.221157, 91, 56, 94, client, client_2_150.00
1024.221157, 10, 0, 10, client, client_3_10.00
1025.221676, 191, 8, 199, server, server
1025.221676, 48, 101, 49, client, client_0_150.00
1025.221676, 44, 105, 45, client, client_1_150.00
1025.221676, 91, 56, 95, client, client_2_150.00
1025.221676, 8, 0, 10, client, client_3_10.00
1026.223410, 217, 5, 222, server, server
1026.223410, 52, 96, 55, client, client_0_150.00
1026.223410, 54, 96, 54, client, client_1_150.00
1026.223410, 102, 47, 103, client, client_2_150.00
1026.223410, 9, 0, 10, client, client_3_10.00
1027.227823, 197, 7, 204, server, server
1027.227823, 47, 102, 48, client, client_0_150.00
1027.227823, 51, 99, 52, client, client_1_150.00
1027.227823, 91, 56, 94, client, client_2_150.00
1027.227823, 8, 0, 10, client, client_3_10.00
1028.228342, 201, 6, 207, server, server
1028.228342, 50, 97, 53, client, client_0_150.00
1028.228342, 46, 104, 46, client, client_1_150.00
1028.228342, 96, 53, 98, client, client_2_150.00
1028.228342, 9, 0, 10, client, client_3_10.00
1029.230076, 197, 6, 203, server, server
1029.230076, 46, 104, 47, client, client_0_150.00
1029.230076, 50, 99, 51, client, client_1_150.00
1029.230076, 93, 55, 95, client, client_2_150.00
1029.230076, 8, 0, 10, client, client_3_10.00
1030.234490, 208, 5, 213, server, server
1030.234490, 61, 88, 62, client, client_0_150.00
1030.234490, 43, 108, 43, client, client_1_150.00
1030.234490, 95, 52, 98, client, client_2_150.00
1030.234490, 9, 0, 10, client, client_3_10.00
1031.235008, 197, 6, 203, server, server
1031.235008, 44, 104, 46, client, client_0_150.00
1031.235008, 50, 100, 50, client, client_1_150.00
1031.235008, 94, 54, 97, client, client_2_150.00
1031.235008, 9, 0, 10, client, client_3_10.00
1032.236743, 202, 9, 211, server, server
1032.236743, 52, 95, 56, client, client_0_150.00
1032.236743, 52, 98, 52, client, client_1_150.00
1032.236743, 90, 57, 93, client, client_2_150.00
1032.236743, 8, 0, 10, client, client_3_10.00
1033.241156, 202, 5, 207, server, server
1033.241156, 45, 101, 49, client, client_0_150.00
1033.241156, 44, 107, 44, client, client_1_150.00
1033.241156, 103, 46, 104, client, client_2_150.00
1033.241156, 10, 0, 10, client, client_3_10.00
1034.241675, 187, 6, 193, server, server
1034.241675, 44, 105, 45, client, client_0_150.00
1034.241675, 44, 105, 45, client, client_1_150.00
1034.241675, 89, 58, 93, client, client_2_150.00
1034.241675, 10, 0, 10, client, client_3_10.00
1035.243409, 212, 7, 219, server, server
1035.243409, 46, 100, 51, client, client_0_150.00
1035.243409, 56, 94, 56, client, client_1_150.00
1035.243409, 100, 48, 102, client, client_2_150.00
1035.243409, 10, 0, 10, client, client_3_10.00
1036.247822, 191, 6, 197, server, server
1036.247822, 39, 108, 42, client, client_0_150.00
1036.247822, 51, 100, 51, client, client_1_150.00
1036.247822, 92, 56, 94, client, client_2_150.00
1036.247822, 9, 0, 10, client, client_3_10.00
1037.248341, 189, 6, 195, server, server
1037.248341, 46, 102, 48, client, client_0_150.00
1037.248341, 45, 104, 46, client, client_1_150.00
1037.248341, 88, 60, 91, client, client_2_150.00
1037.248341, 10, 0, 10, client, client_3_10.00
1038.250075, 192, 7, 199, server, server
1038.250075, 41, 106, 45, client, client_0_150.00
1038.250075, 52, 98, 52, client, client_1_150.00
1038.250075, 90, 58, 92, client, client_2_150.00
1038.250075, 9, 0, 10, client, client_3_10.00
1039.254489, 222, 6, 228, server, server
1039.254489, 46, 100, 50, client, client_0_150.00
1039.254489, 65, 86, 65, client, client_1_150.00
1039.254489, 101, 47, 103, client, client_2_150.00
1039.254489, 10, 0, 10, client, client_3_10.00
1040.255007, 209, 8, 217, server, server
1040.255007, 55, 92, 58, client, client_0_150.00
1040.255007, 53, 96, 54, client, client_1_150.00
1040.255007, 92, 56, 95, client, client_2_150.00
1040.255007, 9, 0, 10, client, client_3_10.00
1041.256742, 198, 5, 203, server, server
1041.256742, 42, 107, 44, client, client_0_150.00
1041.256742, 50, 100, 50, client, client_1_150.00
1041.256742, 96, 51, 99, client, client_2_150.00
1041.256742, 10, 0, 10, client, client_3_10.00
1042.261155, 203, 6, 209, server, server
1042.261155, 54, 95, 55, client, client_0_150.00
1042.261155, 43, 106, 45, client, client_1_150.00
1042.261155, 96, 51, 99, client, client_2_150.00
1042.261155, 10, 0, 10, client, client_3_10.00
1043.261674, 202, 7, 209, server, server
1043.261674, 55, 93, 57, client, client_0_150.00
1043.261674, 43, 107, 43, client, client_1_150.00
1043.261674, 94, 52, 99, client, client_2_150.00
1043.261674, 10, 0, 10, client, client_3_10.00
1044.263408, 199, 5, 204, server, server
1044.263408, 53, 96, 55, client, client_0_150.00
1044.263408, 45, 105, 45, client, client_1_150.00
1044.263408, 91, 56, 94, client, client_2_150.00
1044.263408, 10, 0, 10, client, client_3_10.00
1045.267821, 196, 5, 201, server, server
1045.267821, 56, 92, 58, client, client_0_150.00
1045.267821, 39, 112, 39, client, client_1_150.00
1045.267821, 93, 56, 94, client, client_2_150.00
1045.267821, 8, 0, 10, client, client_3_10.00
1046.268340, 204, 7, 211, server, server
1046.268340, 42, 105, 45, client, client_0_150.00
1046.268340, 54, 96, 54, client, client_1_150.00
1046.268340, 98, 49, 102, client, client_2_150.00
1046.268340, 10, 0, 10, client, client_3_10.00
1047.270075, 203, 6, 209, server, server
1047.270075, 47, 102, 49, client, client_0_150.00
1047.270075, 50, 100, 50, client, client_1_150.00
1047.270075, 97, 50, 100, client, client_2_150.00
1047.270075, 9, 0, 10, client, client_3_10.00
1048.274488, 193, 7, 200, server, server
1048.274488, 34, 114, 36, client, client_0_150.00
1048.274488, 59, 92, 59, client, client_1_150.00
1048.274488, 91, 55, 95, client, client_2_150.00
1048.274488, 9, 0, 10, client, client_3_10.00
1049.275007, 191, 6, 197, server, server
1049.275007, 54, 94, 56, client, client_0_150.00
1049.275007, 41, 109, 41, client, client_1_150.00
1049.275007, 86, 61, 90, client, client_2_150.00
1049.275007, 10, 0, 10, client, client_3_10.00
1050.276741, 204, 6, 210, server, server
1050.276741, 62, 88, 63, client, client_0_150.00
1050.276741, 39, 110, 40, client, client_1_150.00
1050.276741, 94, 53, 97, client, client_2_150.00
1050.276741, 9, 0, 10, client, client_3_10.00
1051.281154, 199, 6, 205, server, server
1051.281154, 49, 98, 52, client, client_0_150.00
1051.281154, 47, 104, 47, client, client_1_150.00
1051.281154, 94, 54, 96, client, client_2_150.00
1051.281154, 9, 0, 10, client, client_3_10.00
1052.281673, 208, 6, 214, server, server
1052.281673, 47, 102, 48, client, client_0_150.00
1052.281673, 53, 95, 55, client, client_1_150.00
1052.281673, 98, 50, 101, client, client_2_150.00
1052.281673, 10, 0, 10, client, client_3_10.00
1053.282367, 194, 6, 200, server, server
1053.282367, 31, 118, 32, client, client_0_150.00
1053.282367, 64, 86, 64, client, client_1_150.00
1053.282367, 89, 57, 93, client, client_2_150.00
1053.282367, 10, 0, 11, client, client_3_10.00
1054.283407, 204, 6, 210, server, server
1054.283407, 61, 88, 63, client, client_0_150.00
1054.283407, 40, 109, 41, client, client_1_150.00
1054.283407, 94, 54, 96, client, client_2_150.00
1054.283407, 9, 0, 10, client, client_3_10.00
1055.287820, 199, 4, 203, server, server
1055.287820, 49, 100, 50, client, client_0_150.00
1055.287820, 57, 94, 57, client, client_1_150.00
1055.287820, 84, 64, 86, client, client_2_150.00
1055.287820, 9, 0, 10, client, client_3_10.00
1056.288339, 201, 8, 209, server, server
1056.288339, 40, 106, 44, client, client_0_150.00
1056.288339, 60, 90, 60, client, client_1_150.00
1056.288339, 92, 56, 95, client, client_2_150.00
1056.288339, 9, 0, 10, client, client_3_10.00
1057.290074, 190, 7, 197, server, server
1057.290074, 52, 98, 53, client, client_0_150.00
1057.290074, 41, 109, 41, client, client_1_150.00
1057.290074, 88, 57, 93, client, client_2_150.00
1057.290074, 9, 0, 10, client, client_3_10.00
1058.294487, 205, 6, 211, server, server
1058.294487, 40, 108, 42, client, client_0_150.00
1058.294487, 62, 88, 63, client, client_1_150.00
1058.294487, 93, 54, 96, client, client_2_150.00
1058.294487, 10, 0, 10, client, client_3_10.00
1059.295006, 204, 7, 211, server, server
1059.295006, 46, 103, 47, client, client_0_150.00
1059.295006, 53, 97, 53, client, client_1_150.00
1059.295006, 95, 50, 101, client, client_2_150.00
1059.295006, 10, 0, 10, client, client_3_10.00
1060.296740, 203, 6, 209, server, server
1060.296740, 56, 93, 58, client, client_0_150.00
1060.296740, 42, 107, 43, client, client_1_150.00
1060.296740, 96, 52, 98, client, client_2_150.00
1060.296740, 9, 0, 10, client, client_3_10.00
1061.301153, 190, 5, 195, server, server
1061.301153, 56, 91, 59, client, client_0_150.00
1061.301153, 38, 113, 38, client, client_1_150.00
1061.301153, 87, 62, 88, client, client_2_150.00
1061.301153, 9, 0, 10, client, client_3_10.00
1062.301672, 205, 7, 212, server, server
1062.301672, 57, 89, 61, client, client_0_150.00
1062.301672, 44, 105, 45, client, client_1_150.00
1062.301672, 94, 55, 96, client, client_2_150.00
1062.301672, 10, 0, 10, client, client_3_10.00
1063.303406, 211, 6, 217, server, server
1063.303406, 57, 91, 60, client, client_0_150.00
1063.303406, 44, 105, 45, client, client_1_150.00
1063.303406, 100, 48, 102, client, client_2_150.00
1063.303406, 10, 0, 10, client, client_3_10.00
1064.307820, 196, 5, 201, server, server
1064.307820, 51, 97, 53, client, client_0_150.00
1064.307820, 48, 103, 48, client, client_1_150.00
1064.307820, 88, 60, 90, client, client_2_150.00
1064.307820, 9, 0, 10, client, client_3_10.00
1065.308338, 183, 8, 191, server, server
1065.308338, 46, 101, 49, client, client_0_150.00
1065.308338, 49, 101, 49, client, client_1_150.00
1065.308338, 79, 68, 83, client, client_2_150.00
1065.308338, 9, 0, 10, client, client_3_10.00
1066.310073, 212, 7, 219, server, server
1066.310073, 51, 98, 53, client, client_0_150.00
1066.310073, 53, 97, 53, client, client_1_150.00
1066.310073, 99, 47, 103, client, client_2_150.00
1066.310073, 9, 0, 10, client, client_3_10.00
1067.314486, 195, 5, 200, server, server
1067.314486, 44, 105, 45, client, client_0_150.00
1067.314486, 52, 99, 52, client, client_1_150.00
1067.314486, 91, 57, 93, client, client_2_150.00
1067.314486, 8, 0, 10, client, client_3_10.00
1068.315005, 196, 6, 202, server, server
1068.315005, 53, 94, 56, client, client_0_150.00
1068.315005, 42, 108, 42, client, client_1_150.00
